item: ('arrowroot powder',), 0.001 
item: ('cornstarch', 'white', 'sugar'), 0.001 
item: ('parmesan cheese', 'garlic', 'thyme'), 0.001 
item: ('rice', 'onion', 'tomato paste'), 0.001 
item: ('vegetable oil', 'source', 'ginger'), 0.001 
item: ('lime juice', 'ground cumin', 'chili powder'), 0.001 
item: ('celery', 'thyme', 'oregano'), 0.001 
item: ('vegetable oil', 'baking soda', 'allspice'), 0.001 
item: ('butter', 'olive oil', 'worcestershire sauce'), 0.001 
item: ('garnish', 'garlic', 'oregano'), 0.001 
item: ('garlic', 'chili powder', 'jalapeno'), 0.001 
item: ('olive oil', 'chicken stock', 'parsley'), 0.001 
item: ('carrot', 'garlic', 'sesame seed'), 0.001 
item: ('vegetable oil', 'garlic', 'milk'), 0.001 
item: ('olive oil', 'butter', 'white'), 0.001 
item: ('fish sauce', 'brown sugar', 'soy sauce'), 0.001 
item: ('onion', 'catsup', 'paprika'), 0.001 
item: ('sauce', 'egg', 'brown sugar'), 0.001 
item: ('sesame oil', 'lime juice', 'garlic'), 0.001 
item: ('lemon juice', 'garlic', 'zucchini'), 0.001 
item: ('cornstarch', 'lemon juice', 'parsley'), 0.001 
item: ('cayenne', 'cumin', 'oregano'), 0.001 
item: ('vegetable oil', 'egg', 'bean sprout'), 0.001 
item: ('curry leaf', 'chile powder', 'turmeric'), 0.001 
item: ('vegetable oil', 'curry powder', 'fenugreek'), 0.001 
item: ('source', 'a taste', 'coconut milk thick'), 0.001 
item: ('butter', 'parmesan cheese', 'cream'), 0.001 
item: ('kidney bean', 'chili powder', 'cumin'), 0.001 
item: ('butter', 'milk', 'dry mustard'), 0.001 
item: ('vegetable oil', 'bread flour', 'whole wheat flour'), 0.001 
item: ('whole wheat flour', 'wheat germ', 'yeast'), 0.001 
item: ('cilantro', 'carrot', 'soy sauce'), 0.001 
item: ('tomato sauce', 'egg', 'mozzarella cheese'), 0.001 
item: ('garlic', 'marjoram', 'bay leaf'), 0.001 
item: ('flour', 'baking soda', 'banana'), 0.001 
item: ('flour', 'milk', 'ground beef'), 0.001 
item: ('marjoram', 'parsley', 'thyme'), 0.001 
item: ('vegetable oil', 'clove garlic', 'bay leaf'), 0.001 
item: ('cilantro', 'oregano', 'chili powder'), 0.001 
item: ('garlic powder', 'parsley', 'thyme'), 0.001 
item: ('tomato', 'lemon juice', 'bay leaf'), 0.001 
item: ('vegetable oil', 'cumin', 'paprika'), 0.001 
item: ('parmesan cheese', 'nutmeg', 'flour'), 0.001 
item: ('red wine vinegar', 'onion', 'sugar'), 0.001 
item: ('baking powder', 'nut', 'cinnamon'), 0.001 
item: ('butter', 'green onion', 'sugar'), 0.001 
item: ('olive oil', 'tomato sauce', 'mushroom'), 0.001 
item: ('sauce', 'ginger', 'scallion'), 0.001 
item: ('chive', 'onion', 'potato'), 0.001 
item: ('vegetable oil', 'cayenne', 'chili powder'), 0.001 
item: ('garlic', 'chile', 'ginger'), 0.001 
item: ('olive oil', 'parsley', 'milk'), 0.001 
item: ('curry powder', 'peanut butter', 'soy sauce'), 0.001 
item: ('basil', 'garlic powder', 'tomato paste'), 0.001 
item: ('garlic', 'ginger', 'lime'), 0.001 
item: ('olive oil', 'parsley', 'dijon mustard'), 0.001 
item: ('active dry yeast', 'egg', 'shortening'), 0.001 
item: ('tomato', 'lemon juice', 'carrot'), 0.001 
item: ('vegetable oil', 'green bell pepper', 'oregano'), 0.001 
item: ('celery', 'tuna', 'green onion'), 0.001 
item: ('carrot', 'black pepper', 'paprika'), 0.001 
item: ('cheese', 'egg', 'oregano'), 0.001 
item: ('pecan', 'apple', 'sugar'), 0.001 
item: ('vegetable oil', 'ground coriander', 'ground cumin'), 0.001 
item: ('curry powder', 'garlic', 'a taste'), 0.001 
item: ('bell pepper', 'tomato sauce', 'onion'), 0.001 
item: ('vegetable oil', 'black pepper', 'brown sugar'), 0.001 
item: ('vegetable oil', 'oregano', 'paprika'), 0.001 
item: ('celery', 'carrot', 'egg'), 0.001 
item: ('butter', 'baking soda', 'yeast'), 0.001 
item: ('taco sauce', 'garlic', 'onion'), 0.001 
item: ('cayenne', 'chili powder', 'tomato paste'), 0.001 
item: ('vegetable oil', 'nutmeg', 'purpose flour'), 0.001 
item: ('butter', 'taste', 'paprika'), 0.001 
item: ('olive oil', 'flour', 'tomato'), 0.001 
item: ('sesame oil', 'cornstarch', 'onion'), 0.001 
item: ('cornstarch', 'chicken stock', 'sugar'), 0.001 
item: ('vegetable oil', 'raisin', 'pecan'), 0.001 
item: ('olive oil', 'red bell pepper', 'clove garlic'), 0.001 
item: ('butter', 'taste', 'lemon'), 0.001 
item: ('garlic', 'ground cinnamon', 'paprika'), 0.001 
item: ('olive oil', 'shallot', 'tomato'), 0.001 
item: ('taste', 'bell pepper', 'onion'), 0.001 
item: ('butter', 'purpose flour', 'yeast'), 0.001 
item: ('walnut', 'ground cinnamon', 'sugar'), 0.001 
item: ('ham', 'onion', 'potato'), 0.001 
item: ('vegetable oil', 'garlic', 'ground ginger'), 0.001 
item: ('curry leaf', 'chile powder', 'garlic'), 0.001 
item: ('bay leaf', 'pea', 'onion'), 0.001 
item: ('black pepper', 'oregano', 'sugar'), 0.001 
item: ('olive oil', 'bay leaf', 'ground cumin'), 0.001 
item: ('olive oil', 'green bell pepper', 'parsley'), 0.001 
item: ('vegetable oil', 'nutmeg', 'pumpkin'), 0.001 
item: ('cornstarch', 'carrot', 'soy sauce'), 0.001 
item: ('italian seasoning', 'garlic', 'mozzarella cheese'), 0.001 
item: ('basil', 'parmesan cheese', 'spinach'), 0.001 
item: ('cumin', 'onion', 'sugar'), 0.001 
item: ('vinegar', 'lemon juice', 'black pepper'), 0.001 
item: ('chili powder', 'onion', 'cumin seed'), 0.001 
item: ('vegetable oil', 'green onion', 'chili powder'), 0.001 
item: ('bell pepper', 'onion', 'paprika'), 0.001 
item: ('honey', 'vegetable oil', 'bread flour'), 0.001 
item: ('butter', 'bacon', 'milk'), 0.001 
item: ('basil', 'garlic', 'ground'), 0.001 
item: ('green onion', 'ginger', 'fish sauce'), 0.001 
item: ('butter', 'taste', 'sugar'), 0.001 
item: ('sauce', 'ginger', 'sugar'), 0.001 
item: ('margarine', 'egg', 'apple'), 0.001 
item: ('flour', 'bacon', 'parsley'), 0.001 
item: ('garlic', 'ground cumin', 'ground beef'), 0.001 
item: ('butter', 'cheese', 'parmesan'), 0.001 
item: ('coconut milk', 'garlic', 'cinnamon'), 0.001 
item: ('taste', 'olive', 'olive oil'), 0.001 
item: ('butter', 'lemon', 'milk'), 0.001 
item: ('butter', 'margarine', 'apricot'), 0.001 
item: ('honey', 'whole wheat flour', 'cinnamon'), 0.001 
item: ('rice', 'worcestershire sauce', 'onion'), 0.001 
item: ('baking powder', 'buttermilk', 'brown sugar'), 0.001 
item: ('skim milk', 'baking soda', 'egg'), 0.001 
item: ('egg', 'garlic', 'purpose flour'), 0.001 
item: ('margarine', 'active dry yeast', 'bread flour'), 0.001 
item: ('olive oil', 'rice', 'chicken broth'), 0.001 
item: ('lamb', 'garlic', 'onion'), 0.001 
item: ('cayenne', 'black pepper', 'tomato paste'), 0.001 
item: ('olive oil', 'vegetable oil', 'mushroom'), 0.001 
item: ('nutmeg', 'thyme', 'onion'), 0.001 
item: ('cheddar cheese', 'onion', 'sugar'), 0.001 
item: ('bread crumb', 'carrot', 'egg'), 0.001 
item: ('garlic', 'onion', 'bean sprout'), 0.001 
item: ('tomato sauce', 'mushroom', 'onion'), 0.001 
item: ('egg', 'worcestershire sauce', 'milk'), 0.001 
item: ('coriander', 'clove', 'onion'), 0.001 
item: ('tomato', 'chicken broth', 'oregano'), 0.001 
item: ('chicken', 'green pepper', 'onion'), 0.001 
item: ('green bell pepper', 'onion', 'purpose flour'), 0.001 
item: ('garlic powder', 'garlic', 'sugar'), 0.001 
item: ('butter', 'chicken stock', 'green onion'), 0.001 
item: ('butter', 'garlic', 'tabasco sauce'), 0.001 
item: ('vegetable oil', 'onion', 'tabasco sauce'), 0.001 
item: ('cardamom', 'coconut milk', 'paprika'), 0.001 
item: ('basil', 'garlic', 'ricotta cheese'), 0.001 
item: ('basil', 'black pepper', 'brown sugar'), 0.001 
item: ('tomato', 'leek', 'onion'), 0.001 
item: ('tomato', 'cheese', 'zucchini'), 0.001 
item: ('baking powder', 'wheat germ', 'egg'), 0.001 
item: ('tomato', 'olive oil', 'lemon'), 0.001 
item: ('garlic powder', 'olive oil', 'thyme'), 0.001 
item: ('ginger root', 'garlic', 'scallion'), 0.001 
item: ('ground coriander', 'chili powder', 'onion'), 0.001 
item: ('cheddar cheese', 'egg', 'potato'), 0.001 
item: ('olive oil', 'red potato', 'parsley'), 0.001 
item: ('vegetable oil', 'curry leaf sprig', 'turmeric'), 0.001 
item: ('purpose flour', 'garlic', 'tomato paste'), 0.001 
item: ('taste', 'celery', 'garlic'), 0.001 
item: ('green chile', 'cumin', 'onion'), 0.001 
item: ('lime juice', 'red pepper flake', 'ginger'), 0.001 
item: ('egg', 'dry milk', 'bread flour'), 0.001 
item: ('olive oil', 'bell pepper', 'oregano'), 0.001 
item: ('black pepper', 'onion', 'bread'), 0.001 
item: ('tomato', 'parmesan cheese', 'parsley'), 0.001 
item: ('tomato', 'garlic', 'lean ground beef'), 0.001 
item: ('rice vinegar', 'ginger', 'fish sauce'), 0.001 
item: ('celery', 'turkey', 'mayonnaise'), 0.001 
item: ('olive oil', 'sauce', 'mushroom'), 0.001 
item: ('mayonnaise', 'garlic', 'onion'), 0.001 
item: ('lime juice', 'red bell pepper', 'onion'), 0.001 
item: ('green bell pepper', 'lemon juice', 'red bell pepper'), 0.001 
item: ('tomato', 'sour cream', 'sauce'), 0.001 
item: ('cornstarch', 'black pepper', 'soy sauce'), 0.001 
item: ('egg', 'green onion', 'shrimp'), 0.001 
item: ('nutmeg', 'onion', 'paprika'), 0.001 
item: ('honey', 'active dry yeast', 'yeast'), 0.001 
item: ('vegetable oil', 'bay leaf', 'cayenne'), 0.001 
item: ('white wine', 'black pepper', 'parsley'), 0.001 
item: ('raisin', 'cinnamon', 'pumpkin'), 0.001 
item: ('marjoram', 'black pepper', 'onion'), 0.001 
item: ('red onion', 'red bell pepper', 'onion'), 0.001 
item: ('beef broth', 'garlic', 'tomato paste'), 0.001 
item: ('honey', 'tomato', 'garlic'), 0.001 
item: ('flour', 'egg', 'orange juice'), 0.001 
item: ('butter', 'heavy cream', 'nutmeg'), 0.001 
item: ('vegetable oil', 'chile powder', 'chile'), 0.001 
item: ('garlic powder', 'black pepper', 'brown sugar'), 0.001 
item: ('cheese', 'sour cream', 'garlic'), 0.001 
item: ('green bell pepper', 'green pepper', 'onion'), 0.001 
item: ('butter', 'canola oil', 'onion'), 0.001 
item: ('lemon juice', 'black pepper', 'sugar'), 0.001 
item: ('cardamom', 'coconut milk', 'onion'), 0.001 
item: ('curry powder', 'lime juice', 'ginger'), 0.001 
item: ('garlic powder', 'oregano', 'sugar'), 0.001 
item: ('butter', 'cheese', 'zucchini'), 0.001 
item: ('carrot', 'ground black', 'onion'), 0.001 
item: ('butter', 'black pepper', 'dry mustard'), 0.001 
item: ('taste', 'sauce', 'onion'), 0.001 
item: ('garlic', 'onion', 'shrimp'), 0.001 
item: ('cardamom', 'vegetable oil', 'a taste'), 0.001 
item: ('parmesan', 'onion', 'zucchini'), 0.001 
item: ('rosemary', 'onion', 'zucchini'), 0.001 
item: ('sesame oil', 'mushroom', 'soy sauce'), 0.001 
item: ('basil', 'chicken', 'garlic'), 0.001 
item: ('baking soda', 'egg', 'ground clove'), 0.001 
item: ('butter', 'garlic', 'mozzarella cheese'), 0.001 
item: ('sauce', 'brown sugar', 'ginger'), 0.001 
item: ('taste', 'basil', 'garlic'), 0.001 
item: ('cilantro', 'ground cumin', 'tomato paste'), 0.001 
item: ('dill', 'sour cream', 'onion'), 0.001 
item: ('lime juice', 'garlic', 'green chile'), 0.001 
item: ('garlic', 'white vinegar', 'green onion'), 0.001 
item: ('carrot', 'black pepper', 'yellow onion'), 0.001 
item: ('rice wine vinegar', 'garlic', 'ginger'), 0.001 
item: ('vanilla', 'milk', 'cinnamon'), 0.001 
item: ('tomato sauce', 'ground cumin', 'chili powder'), 0.001 
item: ('mayonnaise', 'worcestershire sauce', 'onion'), 0.001 
item: ('sugar', 'peanut oil', 'fish sauce'), 0.001 
item: ('egg', 'milk', 'cornmeal'), 0.001 
item: ('dry sherry', 'peanut oil', 'sugar'), 0.001 
item: ('flour', 'raisin', 'yeast'), 0.001 
item: ('flour', 'orange juice', 'sugar'), 0.001 
item: ('olive oil', 'flour tortilla', 'garlic'), 0.001 
item: ('vegetable oil', 'flour', 'allspice'), 0.001 
item: ('butter', 'bread flour', 'a don'), 0.001 
item: ('garlic powder', 'parsley', 'paprika'), 0.001 
item: ('carrot', 'rice vinegar', 'ginger'), 0.001 
item: ('bay leaf', 'parsley', 'mushroom'), 0.001 
item: ('garlic powder', 'onion', 'tomato paste'), 0.001 
item: ('basil', 'chicken broth', 'garlic'), 0.001 
item: ('celery', 'vinegar', 'lemon juice'), 0.001 
item: ('butter', 'whipping cream', 'garlic'), 0.001 
item: ('curry powder', 'ginger', 'turmeric'), 0.001 
item: ('tomato', 'marjoram', 'onion'), 0.001 
item: ('olive oil', 'egg white', 'garlic'), 0.001 
item: ('chicken broth', 'green', 'ground cumin'), 0.001 
item: ('garlic', 'black pepper', 'allspice'), 0.001 
item: ('tomato', 'cilantro', 'avocado'), 0.001 
item: ('olive oil', 'white wine vinegar', 'garlic'), 0.001 
item: ('sesame oil', 'rice vinegar', 'sugar'), 0.001 
item: ('ginger root', 'peanut oil', 'soy sauce'), 0.001 
item: ('parmesan cheese', 'mayonnaise', 'garlic'), 0.001 
item: ('egg yolk', 'egg', 'milk'), 0.001 
item: ('olive oil', 'tomato', 'black bean'), 0.001 
item: ('green bell pepper', 'black pepper', 'ground cumin'), 0.001 
item: ('topping', 'egg', 'cinnamon'), 0.001 
item: ('celery', 'black pepper', 'sugar'), 0.001 
item: ('egg', 'black pepper', 'cheese'), 0.001 
item: ('cilantro', 'black pepper', 'soy sauce'), 0.001 
item: ('vegetable oil', 'clove garlic', 'black pepper'), 0.001 
item: ('garlic', 'onion', 'orange juice'), 0.001 
item: ('olive oil', 'red bell pepper', 'egg'), 0.001 
item: ('tomato', 'garlic clove', 'lemon juice'), 0.001 
item: ('tomato', 'garlic', 'ground black'), 0.001 
item: ('sesame oil', 'cornstarch', 'mushroom'), 0.001 
item: ('shallot', 'garlic', 'shrimp'), 0.001 
item: ('tomato', 'basil', 'taste'), 0.001 
item: ('chicken broth', 'leek', 'onion'), 0.001 
item: ('egg', 'garlic', 'scallion'), 0.001 
item: ('ground cumin', 'oregano', 'green onion'), 0.001 
item: ('baking powder', 'whole wheat flour', 'vanilla'), 0.001 
item: ('vegetable oil', 'rib celery', 'onion'), 0.001 
item: ('olive oil', 'bay leaf', 'ginger'), 0.001 
item: ('tomato', 'boiling', 'onion'), 0.001 
item: ('margarine', 'garlic', 'thyme'), 0.001 
item: ('tofu', 'green onion', 'sugar'), 0.001 
item: ('vegetable oil', 'flour', 'pumpkin'), 0.001 
item: ('flour tortilla', 'sour cream', 'onion'), 0.001 
item: ('garlic', 'beef', 'tomato paste'), 0.001 
item: ('olive oil', 'coriander', 'garlic'), 0.001 
item: ('pecan', 'cinnamon', 'pumpkin'), 0.001 
item: ('fenugreek', 'paprika', 'a taste'), 0.001 
item: ('olive oil', 'sugar', 'tomato paste'), 0.001 
item: ('cornstarch', 'flour', 'sugar'), 0.001 
item: ('green pepper', 'tomato sauce', 'mushroom'), 0.001 
item: ('stalk celery', 'chicken broth', 'onion'), 0.001 
item: ('olive oil', 'dry white wine', 'chicken broth'), 0.001 
item: ('butter', 'green pepper', 'milk'), 0.001 
item: ('corn', 'clove garlic', 'onion'), 0.001 
item: ('cardamom', 'indra', 'onion'), 0.001 
item: ('black pepper', 'vegetable stock', 'thyme'), 0.001 
item: ('baking powder', 'poppy seed', 'butter'), 0.001 
item: ('green pepper', 'ground cumin', 'chili powder'), 0.001 
item: ('vegetable oil', 'flour', 'sauce'), 0.001 
item: ('celery', 'turkey', 'garlic'), 0.001 
item: ('clove garlic', 'green', 'onion'), 0.001 
item: ('tomato', 'green', 'black pepper'), 0.001 
item: ('celery', 'vegetable oil', 'thyme'), 0.001 
item: ('vegetable oil', 'applesauce', 'purpose flour'), 0.001 
item: ('butter', 'red pepper', 'black pepper'), 0.001 
item: ('tomato', 'garlic', 'cucumber'), 0.001 
item: ('flour', 'bay leaf', 'thyme'), 0.001 
item: ('fenugreek', 'chile', 'turmeric'), 0.001 
item: ('white wine', 'onion', 'oregano'), 0.001 
item: ('parsley flake', 'garlic', 'onion'), 0.001 
item: ('tomato', 'garlic powder', 'black pepper'), 0.001 
item: ('cardamom', 'chile powder', 'indra'), 0.001 
item: ('corn', 'egg', 'onion'), 0.001 
item: ('baking soda', 'milk', 'shortening'), 0.001 
item: ('olive oil', 'bean', 'black pepper'), 0.001 
item: ('navy bean', 'garlic', 'onion'), 0.001 
item: ('lime juice', 'chile powder', 'indra'), 0.001 
item: ('bread flour', 'nutmeg', 'cinnamon'), 0.001 
item: ('red bell pepper', 'onion', 'ginger'), 0.001 
item: ('butter', 'shallot', 'lemon'), 0.001 
item: ('olive oil', 'flour', 'lemon juice'), 0.001 
item: ('sugar', 'orange juice', 'walnut'), 0.001 
item: ('tomato', 'olive oil', 'spinach'), 0.001 
item: ('olive oil', 'cilantro', 'chicken broth'), 0.001 
item: ('garlic powder', 'tomato sauce', 'chili powder'), 0.001 
item: ('fenugreek', 'coconut milk', 'ginger'), 0.001 
item: ('tomato', 'clove garlic', 'garlic'), 0.001 
item: ('extra virgin olive oil', 'carrot', 'onion'), 0.001 
item: ('cardamom', 'chile powder', 'cinnamon'), 0.001 
item: ('cilantro', 'garlic', 'peanut oil'), 0.001 
item: ('celery', 'shallot', 'garlic'), 0.001 
item: ('paprika', 'cinnamon', 'a taste'), 0.001 
item: ('baking powder', 'topping', 'baking soda'), 0.001 
item: ('baking powder', 'egg', 'orange peel'), 0.001 
item: ('cardamom', 'clove', 'turmeric'), 0.001 
item: ('cilantro', 'fish sauce', 'ginger'), 0.001 
item: ('celery', 'turkey', 'bay leaf'), 0.001 
item: ('chicken', 'cilantro', 'onion'), 0.001 
item: ('garlic', 'chicken', 'sauce'), 0.001 
item: ('taste', 'almond', 'onion'), 0.001 
item: ('butter', 'noodle', 'milk'), 0.001 
item: ('worcestershire sauce', 'onion', 'purpose flour'), 0.001 
item: ('celery', 'green bell pepper', 'black pepper'), 0.001 
item: ('garlic', 'pea', 'potato'), 0.001 
item: ('tomato', 'ground beef', 'tomato paste'), 0.001 
item: ('tomato', 'egg', 'oregano'), 0.001 
item: ('sauce', 'fish sauce', 'scallion'), 0.001 
item: ('tomato', 'red onion', 'black pepper'), 0.001 
item: ('olive oil', 'garlic', 'beef broth'), 0.001 
item: ('garlic powder', 'black pepper', 'ground cumin'), 0.001 
item: ('red bell pepper', 'garlic', 'tomato paste'), 0.001 
item: ('whole wheat flour', 'applesauce', 'egg'), 0.001 
item: ('vegetable oil', 'vanilla', 'nutmeg'), 0.001 
item: ('apricot', 'baking soda', 'walnut'), 0.001 
item: ('cottage cheese', 'onion', 'mushroom'), 0.001 
item: ('skim milk', 'brown sugar', 'purpose flour'), 0.001 
item: ('basil', 'sauce', 'egg'), 0.001 
item: ('butter', 'mushroom', 'potato'), 0.001 
item: ('green bell pepper', 'worcestershire sauce', 'onion'), 0.001 
item: ('lemon juice', 'black pepper', 'ketchup'), 0.001 
item: ('sugar', 'onion', 'dressing'), 0.001 
item: ('source', 'cinnamon', 'paprika'), 0.001 
item: ('olive oil', 'black olive', 'green onion'), 0.001 
item: ('garlic powder', 'olive oil', 'parsley'), 0.001 
item: ('vegetable stock', 'garlic', 'thyme'), 0.001 
item: ('butter', 'bay leaf', 'tomato paste'), 0.001 
item: ('olive oil', 'heavy cream', 'garlic'), 0.001 
item: ('black bean', 'chili powder', 'oregano'), 0.001 
item: ('vegetable oil', 'curry powder', 'clove'), 0.001 
item: ('bread flour', 'egg', 'flour'), 0.001 
item: ('tomato paste', 'garlic', 'mozzarella cheese'), 0.001 
item: ('taste', 'vegetable oil', 'potato'), 0.001 
item: ('chili sauce', 'brown sugar', 'onion'), 0.001 
item: ('red pepper', 'bay leaf', 'black pepper'), 0.001 
item: ('baking powder', 'flour', 'topping'), 0.001 
item: ('navy bean', 'black pepper', 'onion'), 0.001 
item: ('celery', 'parsley', 'tomato paste'), 0.001 
item: ('sesame oil', 'lime juice', 'soy sauce'), 0.001 
item: ('clove garlic', 'bay leaf', 'parsley'), 0.001 
item: ('black pepper', 'parsley', 'beef broth'), 0.001 
item: ('sesame oil', 'fish sauce', 'ginger'), 0.001 
item: ('cardamom', 'vegetable oil', 'source'), 0.001 
item: ('lime juice', 'ginger', 'paprika'), 0.001 
item: ('olive oil', 'mushroom', 'zucchini'), 0.001 
item: ('celery stalk', 'garlic', 'onion'), 0.001 
item: ('vegetable oil', 'nutmeg', 'allspice'), 0.001 
item: ('garlic', 'filling', 'egg'), 0.001 
item: ('tomato', 'garlic', 'beef'), 0.001 
item: ('celery', 'sour cream', 'green onion'), 0.001 
item: ('white wine', 'lemon juice', 'garlic'), 0.001 
item: ('celery', 'chicken broth', 'milk'), 0.001 
item: ('clove garlic', 'garlic', 'sugar'), 0.001 
item: ('source', 'curry leaf sprig', 'cinnamon'), 0.001 
item: ('bean', 'green pepper', 'garlic'), 0.001 
item: ('bean', 'garlic', 'oregano'), 0.001 
item: ('tomato', 'rice', 'bay leaf'), 0.001 
item: ('fenugreek', 'chile powder', 'turmeric'), 0.001 
item: ('sugar', 'egg', 'paprika'), 0.001 
item: ('garlic clove', 'lemon juice', 'garlic'), 0.001 
item: ('green chile', 'chicken broth', 'garlic'), 0.001 
item: ('taste', 'parsley', 'thyme'), 0.001 
item: ('chicken broth', 'parsley', 'thyme'), 0.001 
item: ('olive oil', 'green bell pepper', 'chili powder'), 0.001 
item: ('curry leaf', 'chile powder', 'coconut milk'), 0.001 
item: ('vegetable oil', 'garlic', 'beef'), 0.001 
item: ('cilantro', 'onion', 'turmeric'), 0.001 
item: ('vegetable oil', 'ground cumin', 'turmeric'), 0.001 
item: ('vegetable oil', 'oregano', 'zucchini'), 0.001 
item: ('egg yolk', 'egg', 'onion'), 0.001 
item: ('brown rice', 'lemon juice', 'onion'), 0.001 
item: ('chicken stock', 'bay leaf', 'thyme'), 0.001 
item: ('tomato', 'rosemary', 'parsley'), 0.001 
item: ('olive oil', 'cheese', 'lemon juice'), 0.001 
item: ('pecan', 'egg', 'pumpkin'), 0.001 
item: ('olive oil', 'bay leaf', 'chili powder'), 0.001 
item: ('red pepper', 'garlic', 'jalapeno'), 0.001 
item: ('butter', 'mushroom', 'sugar'), 0.001 
item: ('egg', 'ground cinnamon', 'walnut'), 0.001 
item: ('celery', 'flour', 'bacon'), 0.001 
item: ('nut', 'raisin', 'sugar'), 0.001 
item: ('clove', 'garlic', 'cinnamon', 'paprika'), 0.001 
item: ('garlic powder', 'black pepper', 'onion', 'thyme'), 0.001 
item: ('garlic', 'mushroom', 'onion', 'paprika'), 0.001 
item: ('whole wheat flour', 'brown sugar', 'baking soda', 'sugar'), 0.001 
item: ('vegetable oil', 'cinnamon', 'zucchini', 'walnut'), 0.001 
item: ('olive oil', 'parmesan cheese', 'mushroom', 'parsley'), 0.001 
item: ('coconut milk', 'onion', 'curry powder', 'ginger'), 0.001 
item: ('clove', 'cinnamon', 'chile powder', 'paprika'), 0.001 
item: ('margarine', 'walnut', 'egg', 'sugar'), 0.001 
item: ('butter', 'onion', 'parsley', 'ground beef'), 0.001 
item: ('vegetable oil', 'pecan', 'brown sugar', 'egg'), 0.001 
item: ('cornstarch', 'soy sauce', 'scallion', 'sugar'), 0.001 
item: ('tomato', 'onion', 'basil', 'paprika'), 0.001 
item: ('butter', 'onion', 'curry powder', 'flour'), 0.001 
item: ('tomato', 'green pepper', 'cheddar cheese', 'onion'), 0.001 
item: ('olive oil', 'garlic', 'mushroom', 'tomato paste'), 0.001 
item: ('butter', 'lemon', 'onion', 'garlic'), 0.001 
item: ('baking powder', 'apricot', 'milk', 'sugar'), 0.001 
item: ('fenugreek', 'coconut milk', 'garlic', 'paprika'), 0.001 
item: ('vegetable oil', 'clove', 'cardamom', 'indra'), 0.001 
item: ('garlic', 'onion', 'basil', 'cayenne'), 0.001 
item: ('olive oil', 'onion', 'oregano', 'red onion'), 0.001 
item: ('clove', 'cardamom', 'chile powder', 'indra'), 0.001 
item: ('black pepper', 'bay leaf', 'tomato paste', 'garlic'), 0.001 
item: ('vegetable oil', 'black pepper', 'garlic', 'turmeric'), 0.001 
item: ('black pepper', 'garlic', 'sugar', 'soy sauce'), 0.001 
item: ('baking powder', 'pecan', 'brown sugar', 'flour'), 0.001 
item: ('carrot', 'garlic', 'onion', 'peanut butter'), 0.001 
item: ('source', 'clove', 'garlic', 'a taste'), 0.001 
item: ('butter', 'carrot', 'bay leaf', 'garlic'), 0.001 
item: ('vegetable oil', 'garlic', 'peanut', 'fish sauce'), 0.001 
item: ('olive oil', 'tomato', 'chili powder', 'oregano'), 0.001 
item: ('olive oil', 'honey', 'garlic', 'black pepper'), 0.001 
item: ('olive oil', 'lemon juice', 'carrot', 'onion'), 0.001 
item: ('tomato', 'vegetable oil', 'carrot', 'garlic'), 0.001 
item: ('celery', 'tomato', 'bay leaf', 'parsley'), 0.001 
item: ('fenugreek', 'garlic', 'ginger', 'paprika'), 0.001 
item: ('garlic', 'mushroom', 'onion', 'soy sauce'), 0.001 
item: ('carrot', 'mushroom', 'flour', 'parsley'), 0.001 
item: ('mushroom', 'onion', 'flour', 'egg'), 0.001 
item: ('carrot', 'onion', 'potato', 'milk'), 0.001 
item: ('onion', 'mushroom', 'parsley', 'milk'), 0.001 
item: ('onion', 'chile powder', 'turmeric', 'paprika'), 0.001 
item: ('olive oil', 'black pepper', 'thyme', 'parsley'), 0.001 
item: ('coconut milk', 'onion', 'ginger', 'paprika'), 0.001 
item: ('garlic', 'brown sugar', 'fish sauce', 'soy sauce'), 0.001 
item: ('butter', 'flour', 'active dry yeast', 'egg'), 0.001 
item: ('black pepper', 'onion', 'sea', 'garlic'), 0.001 
item: ('onion', 'tofu', 'green onion', 'soy sauce'), 0.001 
item: ('applesauce', 'nutmeg', 'baking soda', 'egg'), 0.001 
item: ('brown sugar', 'oregano', 'cooking oil', 'clove garlic'), 0.001 
item: ('tomato sauce', 'garlic', 'onion', 'tomato paste'), 0.001 
item: ('vegetable oil', 'tomato', 'garlic', 'parsley'), 0.001 
item: ('cinnamon', 'flour', 'raisin', 'walnut'), 0.001 
item: ('clove', 'garlic', 'cinnamon', 'chile powder'), 0.001 
item: ('nutmeg', 'allspice', 'baking soda', 'sugar'), 0.001 
item: ('olive oil', 'parmesan cheese', 'oregano', 'mozzarella cheese'), 0.001 
item: ('vegetable oil', 'black pepper', 'basil', 'parsley'), 0.001 
item: ('tomato', 'garlic', 'onion', 'chile'), 0.001 
item: ('black pepper', 'bay leaf', 'garlic', 'paprika'), 0.001 
item: ('source', 'curry leaf sprig', 'cardamom', 'indra'), 0.001 
item: ('garlic', 'bean sprout', 'peanut', 'shrimp'), 0.001 
item: ('butter', 'baking powder', 'baking soda', 'raisin'), 0.001 
item: ('coconut milk', 'a taste', 'indra', 'paprika'), 0.001 
item: ('olive oil', 'lemon juice', 'bay leaf', 'onion'), 0.001 
item: ('olive oil', 'onion', 'tomato paste', 'sugar'), 0.001 
item: ('lime juice', 'garlic', 'brown sugar', 'ginger'), 0.001 
